 233,,,,,,,,,,OR261265.1
 233,,,,,,,,,,OR233314.1
 233,,,,,,,,,,OR233312.1
 233,,,,,,,,,,OR233313.1
 233,,,,,,,,,,OR233301.1
 233,,,,,,,,,,OR233311.1
 233,,,,,,,,,,OR261266.1
 233,,,,,,,,,,OR261267.1
 233,,,,,,,,,,OR261268.1
 233,,,,,,,,,,OR261263.1
 233,,,,,,,,,,OK017829.1
 233,,,,,,,,,,OK017831.1
 233,,,,,,,,,,JX993988.1
 233,,,,,,,,,,MZ081379.1
 233,,,,,,,,,,OQ503506.1
 233,,,,,,,,,,MZ081377.1
 233,,,,,,,,,,MK211374.1
 233,,,,,,,,,,DQ648857.1
 233,,,,,,,,,,DQ412043.1
 233,,,,,,,,,,OQ175343.1
 233,,,,,,,,,,OK017860.1
 233,,,,,,,,,,OK017832.1
 233,,,,,,,,,,OK017835.1
 233,,,,,,,,,,OQ503497.1
 233,,,,,,,,,,KJ473814.1
 233,,,,,,,,,,OQ175349.1
 233,,,,,,,,,,JX993987.1
 233,,,,,,,,,,OK017846.1
 233,,,,,,,,,,OR233318.1
 233,,,,,,,,,,OR233320.1
 233,,,,,,,,,,OR233300.1
 233,,,,,,,,,,OR233316.1
 233,,,,,,,,,,OR233319.1
 233,,,,,,,,,,OR233321.1
 233,,,,,,,,,,OR233317.1
 233,,,,,,,,,,OR233299.1
 233,,,,,,,,,,OR233298.1

 234 ,313, 9838, 12774*, 9422, 12358*, 9532, 12468*,^OK017860.1,Unknown (OQ175349.1),OK017833.1, 3.13700062046591E-11, 1.78270485751142E-06,NS, 3.92785041464736E-14, 1.76519975196424E-09,NS,NS,NS, 2.26792806756748E-10,

 235 ,314~, 54*, 123, 35*, 98, 45*, 104,OR233309.1,Unknown (DQ648857.1),OR261264.1, 4.06721189032277E-14, 7.85394775428819E-13, 1.05467788834826E-08, 1.19739292313875E-02, .019862845474776, 7.23535941822528E-03,NS,NS, 4.29658880141126E-07,
 235,,,,,,,,,,KY417144.1
 235,,,,,,,,,,KY417150.1
 235,,,,,,,,,,KT444582.1
 235,,,,,,,,,,KY417143.1
 235,,,,,,,,,,KY417147.1
 235,,,,,,,,,,KY417142.1
 235,,,,,,,,,,MK211377.1
 235,,,,,,,,,,OR233293.1
 235,,,,,,,,,,OR233308.1
 235,,,,,,,,,,OR233296.1

 236 ,315, 6874, 7390, 6601, 7117, 6574, 7090,KP886809.1,MZ081377.1,OQ503502.1, 4.65027273627322E-14, 1.2495149688263E-06,NS, 1.00245055682304E-04, 2.41347563303193E-03, 1.48565207598241E-04,NS,NS, 2.34276941957212E-07,
 236,,,,,,,,AY394995.1,KF569996.1,KC881006.1
 236,,,,,,,,KP886808.1,OQ503506.1,KF367457.1
 236,,,,,,,,,,OQ503500.1
 236,,,,,,,,,,KC881005.1
 236,,,,,,,,,,KY417152.1
 236,,,,,,,,,,MK211376.1
 236,,,,,,,,,,OQ503505.1
 236,,,,,,,,,,OK017847.1
 236,,,,,,,,,,OK017848.1
 236,,,,,,,,,,OK017849.1
 236,,,,,,,,,,OK017850.1
 236,,,,,,,,,,OK017851.1
 236,,,,,,,,,,OQ503504.1
 236,,,,,,,,,,KY417150.1
 236,,,,,,,,,,KT444582.1
 236,,,,,,,,,,KY417146.1
 236,,,,,,,,,,OR233325.1
 236,,,,,,,,,,OR233326.1

 237 ,316, 7432*, 18127, 7157*, 17843, 7132*, 17815,^AY394995.1,KP886808.1,OK017858.1, 9.93369703011773E-09, 3.35676033280663E-06,NS, 3.73825907519685E-09, 4.45954600431976E-06, 1.84127672644232E-04,NS,NS, 1.53092941413444E-17,

 238 ,317, 10199, 11428, 9952, 11181, 9893, 11122,MZ937000.1,RacCS20637,MZ937001.1, 4.95199742946259E-14, 7.5728167512705E-09,NS, 4.54358663512088E-05, 6.5351532705965E-04, 4.57846866746362E-26,NS,NS, 8.05114463986456E-09,
 238,,,,,,,,,RacCS20583,
 238,,,,,,,,,RacCS20600b,
 238,,,,,,,,,RacCS20588,
 238,,,,,,,,,RacCS20605,

 239 ,318, 6244, 7978, 5738, 7466, 5947, 7675,^KJ473813.1,Unknown (KY770860.1),KJ473812.1, 5.16228234592556E-14, 2.22221648532915E-11, 3.85173871997654E-02, 3.08169222934485E-05, 1.40581456358816E-04, 3.6836762488626E-06,NS,NS, 7.25736981621594E-09,

 240 ,319, 5640, 5927, 5137, 5424, 5343, 5630,KJ473815.1,GQ153542.1,DQ071615.1, 5.86109481088065E-14, 4.99022676173463E-09,NS, 1.39204618416934E-03, 3.16774256777981E-04, 3.03831546036007E-02,NS,NS, 7.82435183310781E-09,
 240,,,,,,,,,GQ153544.1,
 240,,,,,,,,,GQ153545.1,
 240,,,,,,,,,GQ153546.1,
 240,,,,,,,,,GQ153540.1,
 240,,,,,,,,,GQ153539.1,
 240,,,,,,,,,GQ153541.1,
 240,,,,,,,,,DQ084199.1,
 240,,,,,,,,,DQ022305.2,
 240,,,,,,,,,DQ084200.1,
 240,,,,,,,,,GQ153548.1,
 240,,,,,,,,,GQ153547.1,
 240,,,,,,,,,GQ153543.1,
 240,,,,,,,,,OK017808.1,
 240,,,,,,,,,OK017838.1,
 240,,,,,,,,,OK017840.1,
 240,,,,,,,,,OK017839.1,
 240,,,,,,,,,OK017844.1,
 240,,,,,,,,,OK017801.1,
 240,,,,,,,,,OQ503499.1,
 240,,,,,,,,,OQ503498.1,
 240,,,,,,,,,OK017836.1,
 240,,,,,,,,,OK017802.1,
 240,,,,,,,,,OQ503496.1,
 240,,,,,,,,,OQ503495.1,
 240,,,,,,,,,OK017814.1,
 240,,,,,,,,,OK017816.1,
 240,,,,,,,,,OK017817.1,
 240,,,,,,,,,OK017818.1,
 240,,,,,,,,,OK017821.1,
 240,,,,,,,,,OK017820.1,
 240,,,,,,,,,OK017815.1,
 240,,,,,,,,,OM240725.1,

 241 ,320, 313*, 1609*, 166*, 1462*, 291*, 1587*,OK017822.1,OK017827.1,Unknown (OK017815.1), 3.67146721188238E-03, 1.85587048489921E-04, 1.67136123411635E-08, 6.25774087331116E-09,NS, 5.2753920953316E-21,NS,NS, 7.78762788068893E-14,
 241,,,,,,,,,OK017828.1,Unknown(OQ503496.1)
 241,,,,,,,,,,Unknown(OQ503495.1)
 241,,,,,,,,,,Unknown(OK017814.1)
 241,,,,,,,,,,Unknown(OK017816.1)
 241,,,,,,,,,,Unknown(OK017817.1)
 241,,,,,,,,,,Unknown(OK017818.1)
 241,,,,,,,,,,Unknown(OK017821.1)
 241,,,,,,,,,,Unknown(OK017820.1)
 241,,,,,,,,,,Unknown(OM240725.1)

 242 ,321, 10384, 10754, 10091, 10461, 10078, 10448,^OR233326.1,OQ503506.1,KT444582.1, 2.45639859627422E-14, 2.91761697619198E-12,NS, 3.74863785976754E-04, 3.80616904093667E-04,NS,NS,NS,NS,
 242,,,,,,,,OR233325.1,MZ081377.1,KY417150.1
 242,,,,,,,,,,KY417146.1

 243 ,322, 2020, 2803, 1977, 2757, 1977, 2739,^MZ081378.1,MN996532.2,Unknown (OK017811.1), 9.22359238948512E-14, 1.42965649523319E-05,NS, 3.064152E-194, 1.51213109973448E-07,NS,NS,NS, 1.74757323471207E-38,
 243,,,,,,,,MZ081380.1,MN908947.3,Unknown(GQ153544.1)
 243,,,,,,,,MZ081376.1,MZ937000.1,Unknown(GQ153545.1)
 243,,,,,,,,GWHBAUP01000001,MZ937003.1,Unknown(GQ153546.1)
 243,,,,,,,,GWHBAUM01000001,RacCS20637,Unknown(GQ153540.1)
 243,,,,,,,,GWHBAUS01000001,RacCS20583,Unknown(GQ153539.1)
 243,,,,,,,,GWHBAUN01000001,RacCS20600b,Unknown(GQ153541.1)
 243,,,,,,,,GWHBAUR01000001,RacCS20588,Unknown(DQ084199.1)
 243,,,,,,,,GWHBAUT01000001,RacCS20605,Unknown(DQ022305.2)
 243,,,,,,,,GWHBAUO01000001,MZ081381.1,Unknown(DQ084200.1)
 243,,,,,,,,GWHBAUQ01000001,MZ937002.1,Unknown(GQ153548.1)
 243,,,,,,,,,MZ937004.1,Unknown(GQ153547.1)
 243,,,,,,,,,EPI_ISL_412977,Unknown(GQ153542.1)
 243,,,,,,,,,MG772933.1,Unknown(GQ153543.1)
 243,,,,,,,,,MG772934.1,Unknown(OK017809.1)
 243,,,,,,,,,OK017803.1,Unknown(OK017810.1)
 243,,,,,,,,,OK017804.1,Unknown(OK017808.1)
 243,,,,,,,,,MW703458.1,Unknown(OK017807.1)
 243,,,,,,,,,EPI_ISL_852604,Unknown(OK017838.1)
 243,,,,,,,,,EPI_ISL_852605,Unknown(OK017840.1)
 243,,,,,,,,,MT040333.1,Unknown(OK017839.1)
 243,,,,,,,,,MT040335.1,Unknown(OK017844.1)
 243,,,,,,,,,MT040336.1,Unknown(OK017845.1)
 243,,,,,,,,,MT040334.1,Unknown(OK017801.1)
 243,,,,,,,,,MT072864.1,Unknown(OQ503499.1)
 243,,,,,,,,,,Unknown(OQ503498.1)
 243,,,,,,,,,,Unknown(OK017836.1)
 243,,,,,,,,,,Unknown(OK017802.1)
 243,,,,,,,,,,Unknown(OK017837.1)
 243,,,,,,,,,,Unknown(OQ503496.1)
 243,,,,,,,,,,Unknown(OQ503495.1)
 243,,,,,,,,,,Unknown(OK017814.1)
 243,,,,,,,,,,Unknown(OK017815.1)
 243,,,,,,,,,,Unknown(OM240725.1)
 243,,,,,,,,,,Unknown(MW681002.1)
 243,,,,,,,,,,Unknown(OK017813.1)
 243,,,,,,,,,,Unknown(OK017819.1)
 243,,,,,,,,,,Unknown(KF569996.1)
 243,,,,,,,,,,Unknown(OQ503506.1)
 243,,,,,,,,,,Unknown(MZ081377.1)
 243,,,,,,,,,,Unknown(MZ081382.1)
 243,,,,,,,,,,Unknown(OK017860.1)
 243,,,,,,,,,,Unknown(OK017832.1)
 243,,,,,,,,,,Unknown(OK017834.1)
 243,,,,,,,,,,Unknown(OK017835.1)
 243,,,,,,,,,,Unknown(OQ503497.1)
 243,,,,,,,,,,Unknown(KJ473814.1)
 243,,,,,,,,,,Unknown(OQ175349.1)
 243,,,,,,,,,,Unknown(KJ473812.1)
 243,,,,,,,,,,Unknown(KJ473813.1)
 243,,,,,,,,,,Unknown(KU182964.1)
 243,,,,,,,,,,Unknown(OK017796.1)
 243,,,,,,,,,,Unknown(OK017795.1)
 243,,,,,,,,,,Unknown(OK017800.1)
 243,,,,,,,,,,Unknown(OK017797.1)
 243,,,,,,,,,,Unknown(KJ473811.1)
 243,,,,,,,,,,Unknown(KY938558.1)
 243,,,,,,,,,,Unknown(ON378802.1)
 243,,,,,,,,,,Unknown(OR233318.1)
 243,,,,,,,,,,Unknown(OR233320.1)
 243,,,,,,,,,,Unknown(OR233300.1)
 243,,,,,,,,,,Unknown(OR233316.1)
 243,,,,,,,,,,Unknown(OR233319.1)
 243,,,,,,,,,,Unknown(OR233321.1)
 243,,,,,,,,,,Unknown(OR233317.1)
 243,,,,,,,,,,Unknown(OR233299.1)
 243,,,,,,,,,,Unknown(OR233298.1)
 243,,,,,,,,,,Unknown(OR233295.1)

 244 ,323, 1804, 2073, 1783, 2031, 1782, 2030,^MG772933.1,Unknown (OP963576.1),MG772934.1, 1.24961498445851E-13, 1.56639089190944E-10,NS, 2.63438458958282E-03, 2.70810600412079E-02,NS,NS,NS, 6.4182362202736E-08,
 244,,,,,,,,,Unknown(OR233302.1),

 245 ,324, 6380, 9208*, 5973, 8795*, 6080, 8902*,^OK017802.1,OK017795.1,Unknown (OK017837.1), 9.61702146448133E-09, 1.71103833057629E-06,NS, 7.48402407875788E-07, 5.22949566613151E-06, 2.51677463200108E-17,NS,NS, 1.626357116674E-13,
 245,,,,,,,,OK017801.1,OK017798.1,Unknown(OK017808.1)
 245,,,,,,,,OQ503499.1,OK017800.1,Unknown(OK017807.1)
 245,,,,,,,,OQ503498.1,OK017797.1,Unknown(OK017838.1)
 245,,,,,,,,OK017836.1,OK017794.1,Unknown(OK017840.1)
 245,,,,,,,,,OK017799.1,Unknown(OK017839.1)
 245,,,,,,,,,KJ473811.1,Unknown(OK017844.1)
 245,,,,,,,,,ON378802.1,

 246 ,325, 12401, 15674, 11988, 15261, 12095, 15365,^OK017807.1,OK017844.1,OK017802.1, 6.04081405932132E-14, 2.09783346249992E-08,NS, 9.10170991354185E-12, 3.60095498220084E-12, 9.85689739616795E-17,NS,NS, 4.9639152376324E-06,
 246,,,,,,,,,OK017845.1,OK017801.1
 246,,,,,,,,,,OQ503499.1
 246,,,,,,,,,,OQ503498.1
 246,,,,,,,,,,OK017836.1

 247 ,326, 13190, 14311, 12768, 13889, 12884, 14002,^OK017832.1,OK017856.1,DQ648857.1, 3.13653578308195E-13, 3.93009254828769E-06,NS, 2.89514804199462E-06, 6.96780991539383E-05, 1.24129021830412E-04,NS,NS, 1.13396403378374E-10,
 247,,,,,,,,OK017860.1,KC881006.1,DQ412043.1
 247,,,,,,,,,KF367457.1,OQ175343.1
 247,,,,,,,,,OQ503500.1,
 247,,,,,,,,,OQ503501.1,
 247,,,,,,,,,KY417152.1,
 247,,,,,,,,,OK017858.1,
 247,,,,,,,,,KY417150.1,
 247,,,,,,,,,KT444582.1,
 247,,,,,,,,,KY417146.1,
 247,,,,,,,,,OK017852.1,
 247,,,,,,,,,OK017855.1,
 247,,,,,,,,,OK017853.1,
 247,,,,,,,,,OK017854.1,
 247,,,,,,,,,OQ175345.1,
 247,,,,,,,,,OQ175347.1,
 247,,,,,,,,,OQ175344.1,
 247,,,,,,,,,OQ175346.1,
 247,,,,,,,,,OQ175348.1,
 247,,,,,,,,,OK017857.1,
 247,,,,,,,,,OR233309.1,
 247,,,,,,,,,OR233303.1,
 247,,,,,,,,,OR233325.1,

 248 ,328, 10058, 12198, 9628, 11768, 9752, 11892,^OK017793.1,OR261265.1,OR233293.1, 1.1361233428369E-10, 7.22985007808772E-13,NS, 1.48787211880979E-07, 4.20234587974946E-08, 1.8864406017309E-12,NS,NS, 1.13396403378374E-10,
 248,,,,,,,,,OR233309.1,

 249 ,329, 8326*, 13010, 8051*, 12732, 8023*, 12704,^KY417146.1,OQ503501.1,OK017852.1, 7.69721843798508E-13, 2.4455785885999E-09,NS, 2.48585479736175E-11, 5.47555909547059E-09,NS,NS,NS, 1.24736042605988E-08,
 249,,,,,,,,KY417152.1[P],KC881006.1,OK017855.1
 249,,,,,,,,MK211376.1[T],KF367457.1,OK017853.1
 249,,,,,,,,OQ503505.1[T],OQ503500.1,OK017854.1
 249,,,,,,,,OK017847.1[T],,OQ175345.1
 249,,,,,,,,OK017848.1[T],,OQ175347.1
 249,,,,,,,,OK017849.1[T],,OQ175344.1
 249,,,,,,,,OK017850.1[T],,OQ175346.1
 249,,,,,,,,OK017851.1[T],,OQ175348.1
 249,,,,,,,,OQ503504.1[T],,OK017856.1
 249,,,,,,,,KY417147.1,,OK017857.1

 250 ,330, 20797, 21282*, 20501, 20986*, 20485, 20970*,^OR233326.1,Unknown (KJ473814.1),KY417152.1, 8.83428529401233E-08, 5.39507950733586E-03,NS, 7.69718305073491E-03,NS,NS,NS,NS, 5.64444938527527E-104,
 250,,,,,,,,OR233325.1,Unknown(OQ175349.1),OK017858.1

 251 ,331, 13011*, 18528, 12733*, 18247, 12705*, 18216,^KY417147.1,Unknown (KC881006.1),KY417152.1, 2.66392922905401E-03, 1.76156686075046E-03,NS, 1.15238010161405E-07,NS, 3.77145325858461E-08,NS,NS, 1.68413037175029E-36,
 251,,,,,,,,,Unknown(KF367457.1),
 251,,,,,,,,,Unknown(OQ503500.1),

 252 ,332, 13011*, 20425, 12733*, 20144, 12705*, 20113,^KY417152.1,KC881006.1,KY417146.1,NS,NS,NS, 3.10763337266909E-08, 1.31094492616063E-08, 3.87245433903976E-06,NS,NS, 3.3601502655993E-16,
 252,,,,,,,,,KF367457.1,
 252,,,,,,,,,OQ503500.1,

 253 ,333, 29267*, 30850*, 28125*, 29694*, 28083*, 29652*,^OQ503506.1,OR233326.1,Unknown (OQ503502.1), 1.06389705649027E-13, 2.79257619389245E-09, 2.96265397296091E-04, 3.46806139382379E-06, 1.60698339763435E-04,NS,NS,NS, 8.41957334828367E-15,
 253,,,,,,,,,OR233325.1,

 254 ,334, 23624, 28792*, 23003, 27563*, 23110, 27669*,^OK017811.1,KF294457.1,OK017808.1, 4.58394426325335E-08, 1.31566710313215E-09,NS, 2.45277774916423E-10, 2.16779954712221E-07, 5.73288645325264E-05,NS,NS, 1.07804902745237E-12,
 254,,,,,,,,OK017810.1,,

 255 ,335, 23700, 24484*, 23180, 23943*, 23186, 23949*,^MK211374.1,OK017811.1,KC881005.1, 1.15980095760857E-11, 1.15641652165266E-05,NS, 3.28208326580846E-11, 2.26631671097876E-10, 2.10748140972344E-07,NS,NS, 1.17734403447571E-14,
 255,,,,,,,,,GQ153545.1,KC881006.1
 255,,,,,,,,,GQ153540.1,KF367457.1
 255,,,,,,,,,GQ153539.1,OQ503500.1
 255,,,,,,,,,GQ153541.1,KY417152.1
 255,,,,,,,,,DQ084199.1,MK211376.1
 255,,,,,,,,,DQ022305.2,OQ503505.1
 255,,,,,,,,,DQ084200.1,OK017847.1
 255,,,,,,,,,GQ153548.1,OK017848.1
 255,,,,,,,,,GQ153542.1,OK017849.1
 255,,,,,,,,,GQ153543.1,OK017850.1
 255,,,,,,,,,OK017808.1,OK017851.1
 255,,,,,,,,,OK017802.1,OQ503504.1

 256 ,336, 28608, 29185, 27515, 28057, 27485, 28010,^MZ081379.1,OR233315.1,MK211374.1, 1.21451221548733E-16, 2.79346122577352E-16,NS, 2.58224347559878E-09, 5.11188954832377E-08, 1.19702797184094E-16,NS,NS, 1.95767359167931E-06,
 256,,,,,,,,JX993988.1,OR233318.1,OQ503505.1
 256,,,,,,,,MZ081377.1,OR233320.1,OK017849.1
 256,,,,,,,,MZ081382.1,OR233300.1,OK017850.1
 256,,,,,,,,,OR233316.1,OQ175342.1
 256,,,,,,,,,OR233319.1,OR233296.1
 256,,,,,,,,,OR233321.1,OR233305.1
 256,,,,,,,,,OR233317.1,OR233307.1
 256,,,,,,,,,OR233299.1,OR233309.1
 256,,,,,,,,,OR233298.1,

 257 ,337, 21692, 23580, 21411, 23087, 21379, 23066,^MZ081382.1,Unknown (GQ153542.1),OR233315.1, 1.01201271153986E-42, 2.82779379343017E-37,NS, 3.064152E-194, 1.81243060217808E-248, 9.2159740618074E-23,NS,NS, 1.021384E-294,
 257,,,,,,,,,Unknown(GQ153544.1),OR233318.1
 257,,,,,,,,,Unknown(GQ153545.1),OR233320.1
 257,,,,,,,,,Unknown(GQ153546.1),OR233300.1
 257,,,,,,,,,Unknown(GQ153540.1),OR233316.1
 257,,,,,,,,,Unknown(GQ153539.1),OR233319.1
 257,,,,,,,,,Unknown(GQ153541.1),OR233321.1
 257,,,,,,,,,Unknown(DQ084199.1),OR233317.1
 257,,,,,,,,,Unknown(DQ022305.2),
 257,,,,,,,,,Unknown(DQ084200.1),
 257,,,,,,,,,Unknown(GQ153548.1),
 257,,,,,,,,,Unknown(GQ153547.1),
 257,,,,,,,,,Unknown(GQ153543.1),
 257,,,,,,,,,Unknown(OK017808.1),
 257,,,,,,,,,Unknown(OK017807.1),
 257,,,,,,,,,Unknown(OK017802.1),
 257,,,,,,,,,Unknown(OK017837.1),

 258 ,338, 7566*, 8314, 7295*, 8040, 7266*, 8011,MZ081382.1,KT444582.1,MZ081377.1, 5.20215032115185E-16, 8.17828199749104E-14,NS, 7.22589845059491E-07, 1.2073143970579E-06, 9.01062715643271E-07,NS,NS,NS,
 258,,,,,,,,,KC881006.1,KF569996.1
 258,,,,,,,,,KF367457.1,OQ503506.1
 258,,,,,,,,,OQ503500.1,
 258,,,,,,,,,KY417150.1,
 258,,,,,,,,,KY417146.1,

 259 ,339, 3898*, 20851, 3579*, 20420, 3687*, 20539,OR233315.1,KY417150.1,Unknown (MZ081382.1), 1.24821974410798E-07, 1.98758484122257E-02,NS, 9.5462001205032E-09, 8.42164542463258E-05, 4.27130695602945E-08,NS,NS, 7.37541415512855E-100,
 259,,,,,,,,OR233318.1,KC881006.1,
 259,,,,,,,,OR233320.1,OQ503500.1,
 259,,,,,,,,OR233300.1,OK017858.1,
 259,,,,,,,,OR233316.1,KT444582.1,
 259,,,,,,,,OR233319.1,OK017852.1,
 259,,,,,,,,OR233321.1,OK017855.1,
 259,,,,,,,,OR233317.1,OK017853.1,
 259,,,,,,,,OR233299.1[P],OK017854.1,
 259,,,,,,,,OR233298.1[P],OK017856.1,
 259,,,,,,,,OR233295.1,,

 260 ,340, 27583*, 29223*, 26987*, 28046*, 26999*, 28042*,^OR233298.1,OQ503506.1,OR233295.1, 7.03918772924304E-30, 4.25354543035531E-23, 2.08225732226979E-08, 2.38428663942359E-16, 1.09575532875209E-16, 3.28317585948249E-20,NS,NS, 5.88022318410291E-35,
 260,,,,,,,,OR233315.1,,
 260,,,,,,,,OR233318.1,,
 260,,,,,,,,OR233320.1,,
 260,,,,,,,,OR233300.1,,
 260,,,,,,,,OR233316.1,,
 260,,,,,,,,OR233319.1,,
 260,,,,,,,,OR233321.1,,
 260,,,,,,,,OR233317.1,,
 260,,,,,,,,OR233299.1[P],,

 261 ,341~, 510, 3897*, 479, 3686*, 488, 3686*,^OR233298.1,Unknown (OK017846.1),KJ473813.1, 4.69802519409229E-12, 3.60712714139607E-09,NS, 1.21588777658429E-06, 4.60586403855594E-03, 3.79816407940655E-02,NS,NS, 8.229607453689E-23,
 261,,,,,,,,OR233315.1,Unknown(OK017834.1),KJ473812.1
 261,,,,,,,,OR233318.1,Unknown(OK017835.1),KY770860.1
 261,,,,,,,,OR233320.1,Unknown(OQ503497.1),DQ412042.1
 261,,,,,,,,OR233300.1,Unknown(KJ473814.1),KU182964.1
 261,,,,,,,,OR233316.1,,OK017796.1
 261,,,,,,,,OR233319.1,,OK017798.1
 261,,,,,,,,OR233321.1,,OK017795.1
 261,,,,,,,,OR233317.1,,OK017800.1
 261,,,,,,,,,,OK017797.1
 261,,,,,,,,,,OK017794.1
 261,,,,,,,,,,OK017799.1
 261,,,,,,,,,,KJ473811.1
 261,,,,,,,,,,KY938558.1
 261,,,,,,,,,,ON378802.1

 262 ,342, 4163, 10383*, 3749, 9957*, 3869, 10077*,^OR233315.1,OR233295.1,OR233326.1, 1.70255063907928E-06, 5.55267601440868E-04, 4.89148429311861E-05, 3.19102010216097E-09, 2.27822871474728E-10, 1.04217181964768E-13,NS,NS, 1.80469882575993E-15,
 262,,,,,,,,OR233299.1,,KC881006.1
 262,,,,,,,,OR233298.1,,KF367457.1
 262,,,,,,,,,,OQ503500.1
 262,,,,,,,,,,OK017858.1
 262,,,,,,,,,,KY417150.1
 262,,,,,,,,,,KT444582.1
 262,,,,,,,,,,OK017852.1
 262,,,,,,,,,,OK017855.1
 262,,,,,,,,,,OK017853.1
 262,,,,,,,,,,OK017854.1
 262,,,,,,,,,,OQ175345.1
 262,,,,,,,,,,OQ175347.1
 262,,,,,,,,,,OQ175344.1
 262,,,,,,,,,,OQ175346.1
 262,,,,,,,,,,OQ175348.1
 262,,,,,,,,,,OK017856.1
 262,,,,,,,,,,OK017857.1
 262,,,,,,,,,,OR233309.1
 262,,,,,,,,,,OR233325.1

 263 ,343, 24506*, 28360, 23870*, 27143, 23971*, 27243,^OK017829.1,Unknown (MK211374.1),KY770858.1, 1.224385946681E-14, 4.93008740751436E-12, 1.03322448882694E-11, 1.38593947569639E-13, 6.95757876872616E-12, 3.41209662268471E-22,NS,NS, 2.6280466587137E-13,
 263,,,,,,,,OK017831.1[P],,KY770859.1
 263,,,,,,,,JX993987.1[P],,

 264 ,345, 24920, 26107, 24452, 25620, 24385, 25554,^AY394995.1,Unknown (JX993987.1),OK287354.1, 6.39300005549166E-06, 1.13351044817023E-06, 1.14769653289063E-02, 1.99400164400612E-12, 7.54325342667566E-11, 2.5872496302215E-03,NS,NS, 4.40700120574634E-13,
 264,,,,,,,,KY417150.1,Unknown(OQ175349.1),KY417147.1
 264,,,,,,,,KT444582.1,,KY417148.1
 264,,,,,,,,,,OQ503502.1
 264,,,,,,,,,,MK211377.1
 264,,,,,,,,,,MK211375.1
 264,,,,,,,,,,OR233308.1
 264,,,,,,,,,,OR233296.1
 264,,,,,,,,,,OR233305.1
 264,,,,,,,,,,OR233307.1
 264,,,,,,,,,,KY770858.1
 264,,,,,,,,,,KY770859.1
 264,,,,,,,,,,KY417145.1

 265 ,346, 4362, 6238, 4122, 5992, 4068, 5941,^LC663793.1,LC663959.1,Unknown (LC556375.1), 1.17058703321991E-12,NS, 2.83598704096106E-03, 1.12248043406984E-09, 4.1127806874849E-08, 1.92411253669853E-03,NS,NS, 1.13396403378374E-10,

 266 ,347, 4345, 5246, 4134, 5032, 4051, 4952,^OR233302.1,Unknown (MW251308.1),OP963576.1, 1.1879499424103E-12, 3.74408842782614E-05, 3.35165603317357E-03, 1.0709544402637E-16, 3.55764427073208E-08, 6.27478869218272E-14,NS,NS, 6.82236393241276E-05,

 267 ,348, 13090, 16626, 12780, 16316, 12784, 16317,^OK287354.1,KY417143.1,OQ503502.1, 1.43050224290988E-12, 1.90301157493924E-11,NS, 4.90254081866427E-11, 2.9022070245223E-07, 1.06452605413413E-04,NS,NS, 1.59435330493451E-07,
 267,,,,,,,,,KY417150.1,
 267,,,,,,,,,KT444582.1,

 268 ,350, 29691*, 30875*, 28557*, 29719*, 28507*, 29665*,^MZ081379.1,OR233326.1,MZ081382.1, 1.92454639431324E-12, 1.52469842903291E-10, 1.42069052070289E-11, 2.09671704063085E-02,NS,NS,NS,NS, 1.94009718346155E-06,
 268,,,,,,,,,OR233325.1,

 269 ,351, 25725*, 26108, 25187*, 25555, 25187*, 25555,OQ175350.1,KF569996.1,OK287354.1, 3.25086020697164E-04,NS, 4.23520145187876E-03, 2.78954196531021E-08,NS, 1.57806147692492E-04,NS,NS, 2.86229210713327E-12,
 269,,,,,,,,,,KY417143.1
 269,,,,,,,,,,KY417149.1
 269,,,,,,,,,,KY417147.1
 269,,,,,,,,,,KY417148.1
 269,,,,,,,,,,OQ503502.1
 269,,,,,,,,,,KY417142.1
 269,,,,,,,,,,MK211377.1
 269,,,,,,,,,,MK211375.1
 269,,,,,,,,,,OR233292.1
 269,,,,,,,,,,OR233308.1
 269,,,,,,,,,,OR233296.1
 269,,,,,,,,,,OR233305.1
 269,,,,,,,,,,OR233307.1
 269,,,,,,,,,,KY770858.1
 269,,,,,,,,,,KY770859.1

 270 ,352, 23032, 24982, 22474, 24340, 22578, 24447,^OK017808.1,Unknown (OK017802.1),DQ084200.1, 3.46584736934173E-12, 1.86848537263895E-09,NS, 2.05949985833301E-12, 1.52229941337773E-08, 3.57171420086435E-05,NS,NS, 6.27851180538319E-04,
 270,,,,,,,,,Unknown(OK017837.1),GQ153544.1
 270,,,,,,,,,,GQ153545.1
 270,,,,,,,,,,GQ153546.1
 270,,,,,,,,,,GQ153540.1
 270,,,,,,,,,,GQ153539.1
 270,,,,,,,,,,GQ153541.1
 270,,,,,,,,,,DQ084199.1
 270,,,,,,,,,,DQ022305.2
 270,,,,,,,,,,GQ153548.1
 270,,,,,,,,,,GQ153547.1

 271 ,353, 22986, 23574*, 22428, 22953*, 22532, 23060*,^OK017810.1,Unknown (GQ153542.1),OK017837.1, 4.09420155688781E-12, 3.43723257871963E-10,NS, 6.04637123989736E-06, 3.13935285374039E-06, 1.97361284158813E-09,NS,NS, 7.87197522389427E-07,
 271,,,,,,,,OK017811.1,Unknown(GQ153543.1),OK017802.1

